,timer,WCR IN,Welding Current,Welding Voltage,X offset,Z offset,PLUS Integral,MINUS Integral,Standard_Arc_Current,ALL Integral,x up,x ui,z up,z ui,x,y,z,welding on/off polyscope,touch on/off polyscope,ratio_t,get_wcr polyscope,get_touch polyscope,write_welder,peak_vlaue,Arc_percent,set_current,set_voltage,set speed (cpm),set amplitude,set frequency,set x_offset,set z_offset,set rx,set ry
1745306730.2926874,20.360000610351562,0.0,298.0,29.938478469848633,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,100.76484680175781,-6.889562606811523,0.44759395718574524,1.0,0.0,0.3048780560493469,1.0,0.0,1.0,50.0,13.655447959899902,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.87200927734375,40.0
1745306730.3944726,20.464000701904297,0.0,297.0,30.099611282348633,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,102.52584075927734,-5.8859663009643555,0.4384824335575104,1.0,0.0,0.3048780560493469,1.0,0.0,1.0,0.0,36.084049224853516,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.87200927734375,40.0
1745306730.4964762,20.56800079345703,0.0,309.0,30.035152435302734,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,104.35916900634766,-4.973977088928223,0.43270859122276306,1.0,0.0,0.3048780560493469,1.0,0.0,1.0,0.0,62.72600555419922,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.87200927734375,40.0
1745306730.5982757,20.663999557495117,0.0,310.0,30.196285247802734,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,105.98545837402344,-4.354485511779785,0.4156860411167145,1.0,0.0,0.3048780560493469,1.0,0.0,1.0,0.0,83.63721466064453,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.87200927734375,40.0
1745306730.6997535,20.76799964904785,0.0,304.0,30.0673770904541,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,107.43242645263672,-3.612121343612671,0.4709847867488861,1.0,0.0,0.31707316637039185,1.0,0.0,1.0,50.0,2.6602416038513184,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.40731811523438,40.0
1745306730.80141,20.871999740600586,0.0,304.0,30.0673770904541,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,106.07522583007812,-5.494062900543213,0.6775266528129578,1.0,0.0,0.31707316637039185,1.0,0.0,1.0,0.0,47.640071868896484,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.40731811523438,40.0
1745306730.9033208,20.97599983215332,0.0,294.0,30.035152435302734,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,104.71805572509766,-6.822646617889404,0.9209418892860413,1.0,0.0,0.31707316637039185,1.0,0.0,1.0,50.0,85.70307922363281,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.40731811523438,40.0
1745306731.005225,21.07200050354004,0.0,316.0,29.8095703125,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,105.1873550415039,-6.87692928314209,1.0510625839233398,1.0,0.0,0.31707316637039185,1.0,0.0,1.0,50.0,9.040994644165039,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.40731811523438,40.0
1745306731.1070447,21.176000595092773,0.0,309.0,30.035152435302734,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,106.9569320678711,-5.9962968826293945,1.0341932773590088,1.0,0.0,0.31707316637039185,1.0,0.0,1.0,0.0,36.14744567871094,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.40731811523438,40.0
1745306731.2086911,21.280000686645508,0.0,308.0,30.1318359375,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,108.82321166992188,-5.028087139129639,1.0561788082122803,1.0,0.0,0.31707316637039185,1.0,0.0,1.0,0.0,60.2560920715332,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.40731811523438,40.0
1745306731.3104718,21.375999450683594,0.0,319.0,30.002927780151367,4.361453056335449,0.1415923833847046,303.078125,305.0,310.0,304.0390625,4.361453056335449,0.0,-0.1415923833847046,0.0,110.4074478149414,-4.395885467529297,1.0179173946380615,1.0,0.0,0.31707316637039185,1.0,0.0,1.0,0.0,81.28836059570312,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-64.40731811523438,40.0
1745306731.413469,21.479999542236328,0.0,304.0,30.035152435302734,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,111.9123306274414,-3.664313316345215,1.0942412614822388,1.0,0.0,0.32926830649375916,1.0,0.0,1.0,50.0,2.0847296714782715,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.942626953125,40.0
1745306731.5156941,21.583999633789062,0.0,292.0,30.4541015625,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,110.49382019042969,-5.493351459503174,0.9869908690452576,1.0,0.0,0.32926830649375916,1.0,0.0,1.0,0.0,45.926151275634766,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.942626953125,40.0
1745306731.6174817,21.687999725341797,0.0,302.0,30.002927780151367,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,109.1943588256836,-6.8357133865356445,1.0155389308929443,1.0,0.0,0.32926830649375916,1.0,0.0,1.0,50.0,87.38554382324219,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.942626953125,40.0
1745306731.7191825,21.79199981689453,0.0,315.0,30.260744094848633,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,109.71517181396484,-6.879754543304443,1.0782681703567505,1.0,0.0,0.32926830649375916,1.0,0.0,1.0,50.0,10.51465129852295,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.942626953125,40.0
1745306731.820882,21.88800048828125,0.0,300.0,30.002927780151367,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,111.36408233642578,-6.05378532409668,1.0576062202453613,1.0,0.0,0.32926830649375916,1.0,0.0,1.0,0.0,33.16790008544922,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.942626953125,40.0
1745306731.9229314,21.992000579833984,0.0,303.0,30.002927780151367,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,113.22200012207031,-5.101755142211914,1.0784242153167725,1.0,0.0,0.32926830649375916,1.0,0.0,1.0,0.0,60.66221237182617,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.942626953125,40.0
1745306732.0247517,22.09600067138672,0.0,320.0,30.0673770904541,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,114.99991607666016,-4.343631267547607,1.0592445135116577,1.0,0.0,0.32926830649375916,1.0,0.0,1.0,0.0,82.968505859375,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.942626953125,40.0
1745306732.1266549,22.200000762939453,0.0,308.0,29.970703125,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,116.35269927978516,-3.820923089981079,1.1344316005706787,1.0,0.0,0.3414634168148041,1.0,0.0,1.0,50.0,2.0374090671539307,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.477935791015625,40.0
1745306732.228342,22.29599952697754,0.0,316.0,29.9062442779541,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,115.11547088623047,-5.4895195960998535,1.1893962621688843,1.0,0.0,0.3414634168148041,1.0,0.0,1.0,0.0,44.159461975097656,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.477935791015625,40.0
1745306732.3301105,22.399999618530273,0.0,303.0,30.0673770904541,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,113.76624298095703,-6.95327091217041,1.280468463897705,1.0,0.0,0.3414634168148041,1.0,0.0,1.0,0.0,81.51024627685547,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.477935791015625,40.0
1745306732.432222,22.503999710083008,0.0,307.0,30.002927780151367,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,113.98287200927734,-7.190968990325928,1.3568047285079956,1.0,0.0,0.3414634168148041,1.0,0.0,1.0,50.0,9.996190071105957,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.477935791015625,40.0
1745306732.534033,22.607999801635742,0.0,300.0,29.777345657348633,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,115.80814361572266,-6.234508037567139,1.360655426979065,1.0,0.0,0.3414634168148041,1.0,0.0,1.0,0.0,33.051856994628906,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.477935791015625,40.0
1745306732.635741,22.70400047302246,0.0,308.0,30.099611282348633,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,117.534912109375,-5.455057621002197,1.3796743154525757,1.0,0.0,0.3414634168148041,1.0,0.0,1.0,0.0,56.9713249206543,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.477935791015625,40.0
1745306732.7373335,22.808000564575195,0.0,313.0,30.1318359375,4.545671463012695,-0.11311464756727219,308.640625,302.5,310.0,305.5703125,4.545671463012695,0.0,0.11311464756727219,0.0,119.32315826416016,-4.704659938812256,1.3579518795013428,1.0,0.0,0.3414634168148041,1.0,0.0,1.0,0.0,82.29263305664062,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.477935791015625,40.0
1745306732.8384616,22.91200065612793,0.0,306.0,30.164060592651367,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,120.86603546142578,-3.9272124767303467,1.4026000499725342,1.0,0.0,0.353658527135849,1.0,0.0,1.0,50.0,1.1919046640396118,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.013248443603516,40.0
1745306732.9402158,23.007999420166016,0.0,312.0,29.5839786529541,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,119.61344146728516,-5.621988773345947,1.3735430240631104,1.0,0.0,0.353658527135849,1.0,0.0,1.0,0.0,40.162322998046875,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.013248443603516,40.0
1745306733.0420318,23.11199951171875,0.0,313.0,30.3896427154541,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,118.25011444091797,-6.912566184997559,1.3873298168182373,1.0,0.0,0.353658527135849,1.0,0.0,1.0,0.0,82.57080078125,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.013248443603516,40.0
1745306733.143834,23.215999603271484,0.0,321.0,30.196285247802734,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,118.4582748413086,-7.292210102081299,1.4159817695617676,1.0,0.0,0.353658527135849,1.0,0.0,1.0,50.0,6.960500240325928,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.013248443603516,40.0
1745306733.2454393,23.31999969482422,0.0,313.0,30.196285247802734,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,120.28634643554688,-6.3036627769470215,1.4290671348571777,1.0,0.0,0.353658527135849,1.0,0.0,1.0,0.0,34.97597122192383,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.013248443603516,40.0
1745306733.3471966,23.423999786376953,0.0,319.0,30.1318359375,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,122.08677673339844,-5.51043176651001,1.3934142589569092,1.0,0.0,0.353658527135849,1.0,0.0,1.0,0.0,57.06075668334961,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.013248443603516,40.0
1745306733.4492605,23.520000457763672,0.0,310.0,30.164060592651367,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,123.70726776123047,-4.8793864250183105,1.371508240699768,1.0,0.0,0.353658527135849,1.0,0.0,1.0,0.0,79.17980194091797,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-63.013248443603516,40.0
1745306733.5509202,23.624000549316406,0.0,308.0,29.874019622802734,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,125.36730194091797,-3.9349098205566406,1.4518945217132568,1.0,0.0,0.3658536672592163,1.0,0.0,1.0,50.0,3.354921579360962,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.54855728149414,40.0
1745306733.6520867,23.72800064086914,0.0,312.0,30.0673770904541,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,124.0460433959961,-5.744133949279785,1.4894208908081055,1.0,0.0,0.3658536672592163,1.0,0.0,1.0,0.0,42.14086151123047,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.54855728149414,40.0
1745306733.7532446,23.823999404907227,0.0,289.0,30.196285247802734,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,122.78244018554688,-7.013526439666748,1.5694319009780884,1.0,0.0,0.3658536672592163,1.0,0.0,1.0,0.0,78.57056427001953,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.54855728149414,40.0
1745306733.8543363,23.92799949645996,0.0,325.0,30.035152435302734,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,122.89517211914062,-7.417139053344727,1.5983394384384155,1.0,0.0,0.3658536672592163,1.0,0.0,1.0,50.0,10.006271362304688,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.54855728149414,40.0
1745306733.9563386,24.031999588012695,0.0,308.0,30.0673770904541,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,124.70801544189453,-6.478430271148682,1.589211344718933,1.0,0.0,0.3658536672592163,1.0,0.0,1.0,0.0,32.60525131225586,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.54855728149414,40.0
1745306734.0572832,24.13599967956543,0.0,313.0,29.8095703125,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,126.52987670898438,-5.616271018981934,1.5880008935928345,1.0,0.0,0.3658536672592163,1.0,0.0,1.0,0.0,59.29570770263672,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.54855728149414,40.0
1745306734.1587458,24.23200035095215,0.0,322.0,30.035152435302734,4.592463970184326,-0.24085131287574768,309.3382263183594,306.21875,310.0,307.77850341796875,4.592463970184326,0.0,0.24085131287574768,0.0,128.1309051513672,-4.934117794036865,1.564206600189209,1.0,0.0,0.3658536672592163,1.0,0.0,1.0,0.0,80.5110855102539,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.54855728149414,40.0
1745306734.2603166,24.336000442504883,0.0,307.0,30.002927780151367,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,129.779052734375,-4.049297332763672,1.6202057600021362,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,50.0,1.8203749656677246,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306734.36177,24.440000534057617,0.0,316.0,29.938478469848633,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,128.5575408935547,-5.872165679931641,1.6108542680740356,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,0.0,44.35610580444336,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306734.4634283,24.535999298095703,0.0,309.0,30.325193405151367,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,127.28013610839844,-7.012628078460693,1.6157606840133667,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,0.0,80.4667739868164,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306734.5650296,24.639999389648438,0.0,292.0,29.680662155151367,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,127.29217529296875,-7.470117092132568,1.628798484802246,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,50.0,6.546328544616699,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306734.666485,24.743999481201172,0.0,321.0,30.0673770904541,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,129.16024780273438,-6.462512016296387,1.6509705781936646,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,0.0,34.878273010253906,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306734.7681644,24.847999572753906,0.0,321.0,30.29296875,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,131.0179443359375,-5.616796970367432,1.6545583009719849,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,0.0,57.09721374511719,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306734.8696332,24.944000244140625,0.0,301.0,30.035152435302734,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,132.60574340820312,-4.899925708770752,1.6533740758895874,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,0.0,79.26148223876953,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306734.9714592,25.04800033569336,0.0,324.0,30.2285099029541,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,134.2535858154297,-4.1501784324646,1.6714484691619873,1.0,0.0,0.37804877758026123,1.0,0.0,1.0,50.0,1.4117316007614136,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-62.08386993408203,40.0
1745306735.0729864,25.152000427246094,0.0,308.0,29.938478469848633,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,133.00985717773438,-5.81797456741333,1.6208524703979492,1.0,0.0,0.39024388790130615,1.0,0.0,1.0,0.0,41.25764846801758,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.619178771972656,40.0
1745306735.1744463,25.256000518798828,0.0,307.0,30.035152435302734,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,131.6416778564453,-7.162098407745361,1.6059869527816772,1.0,0.0,0.39024388790130615,1.0,0.0,1.0,0.0,84.35352325439453,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.619178771972656,40.0
1745306735.2755027,25.351999282836914,0.0,315.0,29.841794967651367,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,131.7164764404297,-7.522810459136963,1.6084221601486206,1.0,0.0,0.39024388790130615,1.0,0.0,1.0,50.0,8.580671310424805,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.619178771972656,40.0
1745306735.3775659,25.45599937438965,0.0,316.0,29.938478469848633,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,133.61416625976562,-6.480527877807617,1.6355904340744019,1.0,0.0,0.39024388790130615,1.0,0.0,1.0,0.0,32.5119514465332,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.619178771972656,40.0
1745306735.4795783,25.559999465942383,0.0,307.0,29.970703125,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,135.49288940429688,-5.624293804168701,1.6609487533569336,1.0,0.0,0.39024388790130615,1.0,0.0,1.0,0.0,59.86792755126953,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.619178771972656,40.0
1745306735.5810409,25.663999557495117,0.0,321.0,30.002927780151367,4.551729679107666,-0.19242553412914276,309.484375,312.20001220703125,310.0,310.8421936035156,4.551729679107666,0.0,0.19242553412914276,0.0,137.2255096435547,-4.946073532104492,1.6486934423446655,1.0,0.0,0.39024388790130615,1.0,0.0,1.0,0.0,81.52458953857422,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.619178771972656,40.0
1745306735.6821985,25.76799964904785,0.0,313.0,30.099611282348633,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,138.73806762695312,-4.174266815185547,1.6781790256500244,1.0,0.0,0.40243902802467346,1.0,0.0,1.0,50.0,1.576897144317627,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.15448760986328,40.0
1745306735.7836316,25.86400032043457,0.0,316.0,29.9062442779541,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,137.50462341308594,-5.7653913497924805,1.656897783279419,1.0,0.0,0.40243902802467346,1.0,0.0,1.0,0.0,42.14685821533203,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.15448760986328,40.0
1745306735.8857286,25.968000411987305,0.0,315.0,30.002927780151367,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,136.13385009765625,-7.143016338348389,1.6650340557098389,1.0,0.0,0.40243902802467346,1.0,0.0,1.0,0.0,80.79402923583984,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.15448760986328,40.0
1745306735.9876819,26.07200050354004,0.0,309.0,29.9062442779541,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,136.35946655273438,-7.461670398712158,1.6819820404052734,1.0,0.0,0.40243902802467346,1.0,0.0,1.0,50.0,11.016624450683594,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.15448760986328,40.0
1745306736.0889535,26.176000595092773,0.0,307.0,30.196285247802734,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,138.20005798339844,-6.377689361572266,1.674061894416809,1.0,0.0,0.40243902802467346,1.0,0.0,1.0,0.0,34.5709342956543,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.15448760986328,40.0
1745306736.1898403,26.27199935913086,0.0,306.0,30.002927780151367,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,139.8734588623047,-5.718942165374756,1.6881704330444336,1.0,0.0,0.40243902802467346,1.0,0.0,1.0,0.0,57.23939895629883,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.15448760986328,40.0
1745306736.2907698,26.375999450683594,0.0,318.0,30.0673770904541,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,141.65354919433594,-4.862563610076904,1.6896716356277466,1.0,0.0,0.40243902802467346,1.0,0.0,1.0,0.0,82.69246673583984,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-61.15448760986328,40.0
1745306736.3921206,26.479999542236328,0.0,297.0,30.035152435302734,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,143.2395477294922,-4.226085186004639,1.740412712097168,1.0,0.0,0.4146341383457184,1.0,0.0,1.0,50.0,1.502898097038269,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-60.68980026245117,40.0
1745306736.4936073,26.583999633789062,0.0,314.0,30.035152435302734,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,141.85733032226562,-5.983919620513916,1.6270827054977417,1.0,0.0,0.4146341383457184,1.0,0.0,1.0,0.0,44.70467758178711,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-60.68980026245117,40.0
1745306736.5952134,26.68000030517578,0.0,319.0,30.035152435302734,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,140.72348022460938,-7.223948955535889,1.6216819286346436,1.0,0.0,0.4146341383457184,1.0,0.0,1.0,0.0,79.06246185302734,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-60.68980026245117,40.0
1745306736.6972673,26.784000396728516,0.0,300.0,30.0673770904541,4.784878730773926,-0.07783003151416779,315.8787841796875,308.1071472167969,310.0,311.9929504394531,4.784878730773926,0.0,0.07783003151416779,0.0,140.56369018554688,-7.740755081176758,1.5513160228729248,1.0,0.0,0.4146341383457184,1.0,0.0,1.0,50.0,3.6388442516326904,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-60.68980026245117,40.0
